User ID,Age,Gender,Location,Phone Brand,OS,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use
U16531,57,Other,Chennai,Vivo,iOS,1.5,49.0,182.7,68,3.8,2334,7.2,2.7,1044,Education
U16532,47,Female,Ahmedabad,Motorola,Android,2.1,14.7,86.5,135,6.0,2629,6.0,3.3,1568,Social Media
U16533,36,Other,Chennai,Nokia,iOS,2.0,3.9,109.9,22,5.0,2246,3.0,0.6,1104,Education
U16534,55,Female,Mumbai,Nokia,iOS,10.1,42.6,217.3,180,0.9,1737,5.4,0.4,1273,Education
U16535,31,Male,Ahmedabad,Google Pixel,iOS,11.8,23.6,85.7,56,0.7,6461,3.9,1.3,1491,Education
U16536,46,Female,Mumbai,Nokia,Android,11.7,7.1,88.5,82,3.6,9429,3.2,2.6,230,Gaming
U16537,15,Male,Ahmedabad,Realme,Android,10.0,5.9,261.5,69,2.4,4031,2.4,0.2,976,Entertainment
U16538,16,Female,Ahmedabad,Nokia,iOS,5.7,20.6,222.7,194,2.4,1315,1.6,1.4,1124,Work
U16539,24,Female,Mumbai,Samsung,Android,3.5,28.4,261.7,84,2.3,9890,6.1,3.8,1019,Entertainment
U16540,56,Male,Kolkata,Vivo,Android,8.1,5.6,12.1,187,1.2,7194,2.4,0.2,1081,Work
U16541,38,Other,Jaipur,OnePlus,iOS,9.1,8.0,106.7,169,1.0,7291,1.2,3.3,1401,Work
U16542,54,Female,Jaipur,Motorola,Android,5.0,49.6,78.6,70,5.4,9916,0.6,0.4,1729,Gaming
U16543,21,Female,Mumbai,OnePlus,Android,2.9,42.8,279.6,128,1.6,8481,3.4,2.6,1881,Gaming
U16544,18,Male,Lucknow,Google Pixel,iOS,4.5,2.5,258.6,181,1.8,6789,4.5,1.4,490,Entertainment
U16545,26,Male,Chennai,Xiaomi,Android,8.9,35.9,53.3,134,2.1,4820,4.5,3.9,477,Gaming
U16546,29,Female,Kolkata,Nokia,Android,8.0,3.1,16.7,61,1.1,5693,6.8,4.6,1883,Work
U16547,28,Male,Mumbai,Motorola,iOS,7.1,22.2,211.7,64,5.5,5956,7.1,1.5,966,Work
U16548,30,Other,Hyderabad,OnePlus,Android,9.9,32.7,66.9,96,5.6,4401,3.2,3.7,124,Social Media
U16549,22,Other,Lucknow,Xiaomi,Android,6.7,11.4,23.1,195,5.5,2139,1.0,1.5,1421,Education
U16550,48,Female,Bangalore,Oppo,iOS,3.2,7.1,262.3,10,0.5,4532,2.5,0.5,328,Work
U16551,27,Other,Pune,OnePlus,iOS,5.6,9.2,157.2,33,5.7,8820,2.9,2.2,718,Entertainment
U16552,58,Other,Delhi,OnePlus,iOS,10.3,39.7,78.3,113,5.5,9373,6.1,1.1,1009,Education
U16553,22,Female,Pune,Google Pixel,Android,8.7,44.8,75.2,105,3.0,2807,1.5,2.1,1649,Education
U16554,56,Male,Lucknow,Motorola,Android,5.2,19.5,102.6,84,5.1,8280,2.7,3.4,1802,Entertainment
U16555,24,Other,Jaipur,Apple,Android,9.3,5.0,139.4,92,4.0,2909,5.7,3.0,1179,Work
U16556,39,Male,Chennai,OnePlus,Android,2.3,28.7,76.8,58,5.9,7020,2.4,3.9,1749,Social Media
U16557,31,Female,Ahmedabad,Xiaomi,iOS,9.3,33.8,150.1,84,4.8,4416,2.6,3.4,910,Work
U16558,26,Other,Pune,Oppo,Android,4.3,40.0,67.7,96,0.8,714,5.6,1.8,801,Work
U16559,25,Other,Kolkata,Nokia,iOS,3.1,17.7,46.1,63,1.9,5443,3.8,2.3,630,Education
U16560,46,Female,Pune,Google Pixel,iOS,10.4,30.3,187.7,68,3.7,1358,4.6,1.3,1520,Social Media
U16561,58,Other,Kolkata,Nokia,iOS,9.0,5.6,21.1,115,5.4,318,7.2,2.4,311,Work
U16562,30,Other,Ahmedabad,Oppo,iOS,3.1,29.4,279.7,56,0.7,5913,5.4,2.1,1232,Entertainment
U16563,24,Other,Kolkata,Oppo,iOS,8.9,10.3,164.3,75,0.6,4286,1.1,1.3,820,Education
U16564,32,Male,Delhi,Nokia,iOS,5.2,7.4,244.7,37,5.7,3805,5.0,4.7,1924,Social Media
U16565,45,Female,Mumbai,Realme,Android,4.9,48.4,162.9,170,3.5,619,7.9,3.8,462,Entertainment
U16566,56,Male,Ahmedabad,Google Pixel,Android,1.6,36.2,77.9,119,2.0,8236,5.1,0.3,251,Gaming
U16567,33,Male,Lucknow,Oppo,Android,1.7,13.0,59.9,198,5.6,1945,3.9,0.6,1069,Gaming
U16568,46,Male,Delhi,Apple,iOS,2.2,6.8,130.4,11,1.9,8851,5.2,5.0,308,Entertainment
U16569,29,Female,Hyderabad,Nokia,Android,4.4,26.5,63.8,124,1.1,5974,2.9,1.5,1764,Social Media
U16570,31,Male,Hyderabad,Google Pixel,Android,8.9,28.5,176.6,137,5.8,817,7.9,1.4,1989,Entertainment
U16571,37,Male,Hyderabad,Nokia,Android,11.7,30.8,133.8,165,2.0,6533,5.6,2.2,456,Work
U16572,45,Female,Bangalore,OnePlus,iOS,6.8,16.5,96.1,78,3.1,3368,0.5,4.7,1976,Social Media
U16573,23,Male,Delhi,Xiaomi,iOS,5.6,23.9,189.6,119,5.2,3496,3.2,2.8,1115,Entertainment
U16574,23,Female,Chennai,Samsung,Android,6.3,5.8,181.1,151,3.1,5348,6.4,1.5,932,Entertainment
U16575,20,Other,Mumbai,Realme,iOS,8.9,19.7,188.8,153,2.0,7432,5.0,4.3,1269,Gaming
U16576,37,Other,Lucknow,Realme,iOS,7.3,41.6,20.0,86,4.8,1454,6.1,4.9,353,Work
U16577,47,Female,Bangalore,Motorola,iOS,3.0,4.6,46.4,32,2.2,3944,5.7,4.5,924,Education
U16578,55,Male,Kolkata,Vivo,iOS,1.6,38.3,253.9,156,3.5,1251,2.7,3.6,1559,Education
U16579,43,Male,Mumbai,Xiaomi,Android,4.6,1.6,212.6,83,5.8,4757,2.4,0.1,866,Gaming
U16580,30,Other,Chennai,Google Pixel,iOS,9.1,17.7,39.9,111,4.4,8211,4.0,3.9,210,Gaming
U16581,22,Male,Ahmedabad,Realme,Android,10.5,28.4,222.4,138,1.8,5029,4.7,1.3,711,Entertainment
U16582,28,Female,Ahmedabad,Nokia,Android,4.8,18.5,281.9,81,2.8,2683,7.5,4.7,142,Social Media
U16583,48,Other,Pune,Apple,iOS,10.1,22.1,157.6,90,4.3,873,6.8,0.4,1279,Entertainment
U16584,28,Female,Delhi,Google Pixel,iOS,1.8,9.0,45.4,102,2.1,3921,5.8,4.3,514,Entertainment
U16585,57,Male,Kolkata,Motorola,Android,1.2,20.1,171.8,24,3.0,3502,6.1,0.1,465,Entertainment
U16586,44,Female,Hyderabad,Nokia,Android,8.8,10.4,297.8,89,3.6,2106,7.2,3.6,583,Social Media
U16587,16,Other,Lucknow,Vivo,iOS,3.3,9.4,44.4,163,5.9,5726,5.0,3.9,708,Work
U16588,30,Male,Kolkata,Vivo,Android,2.4,45.9,261.4,46,2.7,8222,5.0,4.1,968,Social Media
U16589,31,Female,Lucknow,Samsung,iOS,10.7,43.4,34.7,168,3.3,9670,1.7,4.6,1075,Work
U16590,44,Other,Pune,Google Pixel,iOS,5.1,1.2,98.8,86,2.1,4041,1.8,4.4,1370,Work
U16591,60,Female,Kolkata,Nokia,Android,9.3,2.9,204.9,40,1.6,6304,3.1,0.7,1423,Gaming
U16592,22,Other,Jaipur,Oppo,Android,9.8,47.7,42.4,122,4.0,7304,1.0,2.0,1998,Education
U16593,22,Other,Chennai,Apple,iOS,5.3,37.5,259.9,149,3.2,9646,2.2,2.5,1631,Entertainment
U16594,26,Other,Lucknow,Xiaomi,iOS,6.8,48.8,163.3,112,3.2,4543,4.5,2.1,513,Work
U16595,19,Other,Mumbai,Realme,iOS,3.7,41.9,244.3,42,1.2,3890,5.5,3.7,662,Work
U16596,29,Other,Pune,Oppo,Android,6.0,15.2,251.0,155,4.8,7579,0.7,2.7,714,Entertainment
U16597,30,Female,Lucknow,Google Pixel,iOS,6.6,27.5,75.4,153,5.6,565,7.9,4.7,977,Gaming
U16598,37,Male,Hyderabad,Nokia,iOS,9.2,28.6,40.2,60,3.2,526,2.4,3.6,1293,Social Media
U16599,36,Female,Lucknow,Oppo,iOS,1.5,48.2,161.2,44,5.3,6884,4.8,2.7,1321,Entertainment
U16600,34,Female,Jaipur,OnePlus,Android,2.6,41.1,138.7,199,5.3,9447,1.4,4.1,725,Education
U16601,27,Male,Mumbai,Xiaomi,iOS,3.3,30.2,227.4,43,1.9,3405,3.1,4.1,1568,Education
U16602,58,Other,Chennai,Vivo,iOS,7.3,29.7,127.6,20,5.7,3055,6.9,0.9,108,Social Media
U16603,47,Other,Kolkata,Nokia,Android,3.4,5.8,6.4,82,4.7,9054,3.6,0.7,378,Education
U16604,20,Other,Chennai,Oppo,Android,11.8,37.1,193.7,148,5.7,652,4.8,3.0,1993,Education
U16605,19,Female,Ahmedabad,Motorola,Android,3.6,7.7,203.8,27,5.6,9740,5.7,0.6,246,Entertainment
U16606,26,Male,Lucknow,Apple,iOS,8.3,24.4,120.3,166,3.9,9177,5.6,0.7,1646,Gaming
U16607,30,Other,Bangalore,Samsung,Android,7.2,10.1,48.8,187,4.5,5151,1.9,3.8,1632,Education
U16608,18,Male,Kolkata,Motorola,Android,3.5,32.0,141.3,188,1.0,1212,3.5,0.2,1525,Work
U16609,50,Male,Chennai,Nokia,Android,10.6,43.0,247.6,12,3.8,9711,4.7,2.6,1318,Gaming
U16610,24,Female,Chennai,Apple,Android,6.8,44.4,207.0,163,5.2,2797,1.7,4.6,1746,Work
U16611,59,Male,Bangalore,Apple,Android,4.4,24.2,252.3,19,1.8,7985,6.5,4.2,1102,Work
U16612,24,Male,Chennai,Samsung,Android,10.0,26.0,214.8,148,2.2,3773,6.2,4.5,1216,Entertainment
U16613,15,Male,Hyderabad,Apple,Android,6.4,44.9,10.1,110,4.3,7419,6.1,3.8,1020,Social Media
U16614,42,Female,Jaipur,Google Pixel,Android,9.3,11.6,44.3,129,3.6,3948,3.3,2.4,177,Work
U16615,44,Male,Bangalore,Apple,Android,3.3,15.2,123.5,147,1.8,4792,7.6,3.5,1749,Work
U16616,57,Male,Delhi,Vivo,iOS,10.9,45.2,250.8,89,2.9,3494,6.9,4.3,129,Entertainment
U16617,15,Other,Bangalore,Motorola,Android,2.2,1.1,210.0,110,3.3,4180,1.8,0.9,1899,Entertainment
U16618,27,Female,Chennai,Nokia,Android,5.1,32.2,21.6,179,0.8,7136,5.4,3.2,142,Work
U16619,41,Female,Pune,Oppo,iOS,8.3,48.9,137.2,187,1.8,2428,4.4,2.4,695,Entertainment
U16620,51,Male,Kolkata,Google Pixel,iOS,4.3,31.1,25.4,20,0.9,5394,5.5,1.4,1183,Gaming
U16621,18,Other,Jaipur,Motorola,iOS,2.3,42.1,38.9,99,2.6,8908,2.7,4.1,298,Entertainment
U16622,15,Female,Jaipur,Google Pixel,iOS,8.9,35.6,281.1,38,5.4,1065,1.2,0.9,1255,Education
U16623,52,Other,Hyderabad,Motorola,Android,11.5,13.6,229.4,147,3.7,3980,4.0,0.4,939,Work
U16624,56,Other,Hyderabad,Apple,iOS,6.8,42.7,23.5,59,4.7,3411,3.1,4.1,568,Entertainment
U16625,59,Other,Kolkata,Google Pixel,iOS,7.5,45.4,167.5,144,4.4,3583,5.0,2.0,1924,Entertainment
U16626,40,Male,Chennai,Vivo,iOS,7.1,21.1,71.3,134,3.9,8012,5.2,3.8,1046,Entertainment
U16627,41,Female,Ahmedabad,Samsung,iOS,3.6,49.3,76.9,146,4.6,7084,6.2,3.1,410,Education
U16628,20,Female,Mumbai,Oppo,iOS,6.4,39.0,139.4,105,2.1,1715,7.7,3.6,829,Entertainment
U16629,56,Male,Hyderabad,Nokia,Android,7.2,30.2,204.0,132,5.3,4434,3.6,0.2,663,Education
U16630,42,Other,Jaipur,Xiaomi,Android,10.0,11.9,77.0,43,1.0,9096,5.0,3.8,812,Gaming
U16631,47,Female,Lucknow,Vivo,Android,7.3,49.9,93.7,27,2.8,4030,4.6,1.5,535,Education
U16632,51,Other,Kolkata,Realme,iOS,7.5,19.3,26.7,55,1.7,9902,1.6,2.4,701,Entertainment
U16633,59,Female,Hyderabad,Apple,Android,10.3,38.6,290.4,188,3.6,5832,7.0,2.5,1683,Gaming
U16634,52,Male,Hyderabad,Vivo,Android,6.1,16.1,134.5,165,2.2,9349,7.3,2.9,241,Education
U16635,42,Female,Hyderabad,Samsung,Android,10.2,3.9,249.3,102,6.0,2023,6.7,1.5,451,Work
U16636,41,Other,Mumbai,Xiaomi,Android,6.6,9.2,188.8,120,2.3,8869,3.4,1.3,562,Education
U16637,25,Male,Chennai,Vivo,Android,9.4,2.1,67.1,45,5.7,8006,7.8,3.8,112,Gaming
U16638,39,Male,Ahmedabad,Xiaomi,iOS,7.2,8.7,146.5,13,2.9,9702,2.2,2.4,1405,Social Media
U16639,41,Other,Bangalore,Samsung,Android,11.2,5.0,238.3,58,5.7,2528,7.9,4.5,729,Social Media
U16640,52,Other,Lucknow,Realme,iOS,5.8,3.3,182.1,27,3.3,2118,1.7,2.4,1176,Gaming
U16641,41,Female,Ahmedabad,Realme,Android,7.4,14.7,76.4,114,4.1,3132,7.8,3.1,671,Entertainment
U16642,58,Male,Jaipur,OnePlus,iOS,8.3,16.6,264.5,90,4.5,4576,4.9,3.5,1731,Gaming
U16643,22,Male,Kolkata,Oppo,Android,3.4,20.5,108.1,20,1.1,9429,4.0,0.5,1958,Work
U16644,46,Male,Jaipur,Xiaomi,Android,10.1,26.0,170.4,69,2.4,762,5.3,0.9,1670,Social Media
U16645,23,Other,Mumbai,OnePlus,iOS,7.1,29.2,73.5,135,2.1,1028,6.8,4.9,930,Gaming
U16646,32,Male,Hyderabad,Samsung,iOS,2.8,12.9,150.7,151,5.1,4427,4.1,1.5,301,Gaming
U16647,28,Female,Kolkata,Xiaomi,iOS,7.1,36.1,237.4,129,5.1,9694,5.4,1.1,1992,Entertainment
U16648,40,Female,Delhi,Realme,Android,7.8,7.9,180.3,180,4.5,2420,7.6,2.4,309,Social Media
U16649,49,Other,Jaipur,Apple,iOS,5.9,40.3,227.2,132,4.3,4112,5.2,2.6,1615,Entertainment
U16650,25,Female,Pune,Oppo,Android,4.7,4.4,205.8,40,3.1,1880,5.7,2.0,1551,Education
U16651,21,Female,Mumbai,Nokia,iOS,3.5,26.9,47.5,27,3.7,1047,7.0,3.6,1113,Gaming
U16652,21,Male,Kolkata,Vivo,iOS,10.6,16.9,178.6,40,5.7,6385,4.1,2.0,500,Work
U16653,48,Male,Kolkata,Realme,Android,1.3,36.9,117.2,14,5.1,6260,6.7,0.5,457,Entertainment
U16654,59,Female,Ahmedabad,Xiaomi,Android,9.7,12.4,183.4,174,1.3,9179,5.7,3.4,632,Gaming
U16655,16,Female,Mumbai,Apple,iOS,8.6,47.6,294.5,49,5.5,8245,1.9,1.8,1885,Gaming
U16656,40,Female,Jaipur,Vivo,Android,4.4,39.4,97.4,71,4.6,5923,6.4,4.7,771,Social Media
U16657,40,Other,Ahmedabad,Google Pixel,iOS,1.1,30.0,56.7,107,4.8,6899,7.2,1.1,230,Gaming
U16658,18,Male,Mumbai,Xiaomi,Android,4.0,33.0,239.1,148,4.1,5397,6.0,1.2,1104,Gaming
U16659,60,Male,Kolkata,Motorola,Android,10.2,38.2,146.7,23,4.3,4711,6.4,1.0,740,Education
U16660,42,Other,Hyderabad,Apple,Android,8.2,22.2,5.2,165,5.4,1729,1.3,2.5,711,Education
U16661,18,Male,Ahmedabad,Samsung,iOS,5.3,34.1,83.8,13,3.9,2214,1.6,3.1,1545,Education
U16662,34,Male,Ahmedabad,Xiaomi,iOS,8.5,17.1,235.1,108,2.9,2343,5.4,2.8,637,Entertainment
U16663,36,Other,Delhi,Apple,Android,2.7,21.9,28.9,54,2.4,7952,2.1,3.4,1640,Social Media
U16664,39,Female,Jaipur,Realme,Android,1.3,49.2,56.2,61,3.1,3956,7.6,2.1,1325,Social Media
U16665,32,Female,Hyderabad,Samsung,Android,2.6,3.0,294.5,176,6.0,340,7.3,4.4,1477,Work
U16666,26,Other,Lucknow,Google Pixel,iOS,11.9,7.6,95.2,106,2.8,5308,3.9,0.6,998,Work
U16667,41,Male,Chennai,Xiaomi,Android,4.8,8.4,291.5,83,0.7,3692,4.1,0.5,1574,Education
U16668,19,Female,Bangalore,OnePlus,iOS,4.3,8.9,190.1,35,2.7,7409,1.3,4.2,1904,Social Media
U16669,32,Female,Bangalore,Samsung,iOS,10.0,24.5,214.4,85,5.1,2110,3.8,3.8,1170,Gaming
U16670,30,Female,Delhi,OnePlus,iOS,11.0,22.9,138.1,75,2.5,5626,1.4,3.4,1356,Entertainment
U16671,23,Female,Jaipur,Samsung,Android,3.6,22.3,124.0,47,5.9,1428,1.7,4.5,678,Education
U16672,36,Male,Jaipur,Vivo,iOS,1.5,28.3,155.5,178,3.5,9127,6.0,4.8,1823,Entertainment
U16673,30,Female,Hyderabad,Vivo,Android,6.8,1.0,105.9,15,1.3,6124,1.2,2.3,1966,Work
U16674,25,Female,Chennai,Google Pixel,Android,9.2,40.1,177.2,174,5.1,1553,6.8,4.8,556,Education
U16675,29,Female,Ahmedabad,Xiaomi,iOS,6.2,14.4,269.0,79,1.4,2050,2.0,1.5,442,Social Media
U16676,17,Female,Kolkata,Nokia,iOS,2.9,6.7,281.8,195,2.1,369,4.1,2.2,499,Education
U16677,37,Female,Kolkata,OnePlus,iOS,7.6,20.2,229.5,48,2.9,164,4.9,4.4,1124,Social Media
U16678,35,Other,Lucknow,Oppo,iOS,7.2,16.9,180.0,133,1.9,1310,1.0,4.4,1786,Work
U16679,28,Female,Delhi,Nokia,iOS,8.5,19.0,265.6,30,1.9,1921,4.5,0.5,577,Social Media
U16680,44,Female,Delhi,OnePlus,Android,1.3,17.6,128.0,12,1.7,7625,5.5,2.2,1859,Education
U16681,41,Other,Pune,Google Pixel,iOS,3.0,31.9,187.2,95,1.2,7161,7.6,4.1,1272,Entertainment
U16682,28,Female,Mumbai,Google Pixel,iOS,6.4,13.3,42.5,181,5.5,7377,4.8,4.6,1313,Social Media
U16683,56,Other,Mumbai,Samsung,iOS,10.2,14.6,213.7,135,5.6,5863,5.1,1.1,1607,Gaming
U16684,27,Other,Delhi,Nokia,iOS,5.2,3.9,101.8,165,3.1,3994,5.7,1.7,1828,Work
U16685,28,Other,Ahmedabad,Realme,Android,10.3,18.2,110.0,44,5.4,6241,1.7,3.7,853,Entertainment
U16686,52,Other,Hyderabad,Apple,Android,3.7,26.7,11.8,65,1.4,9965,5.1,1.7,623,Work
U16687,41,Male,Jaipur,Samsung,Android,10.3,11.5,229.5,152,4.2,2035,6.1,2.2,713,Education
U16688,43,Male,Chennai,Oppo,Android,6.9,29.0,214.9,133,1.3,8283,0.9,0.2,272,Education
U16689,44,Male,Ahmedabad,Vivo,iOS,9.9,14.5,298.8,144,5.9,922,3.1,2.7,851,Education
U16690,35,Male,Lucknow,Oppo,Android,8.7,20.4,47.7,66,4.4,8167,6.7,4.1,1707,Education
U16691,29,Female,Lucknow,Apple,Android,9.8,33.4,63.6,101,0.7,3484,8.0,3.3,809,Education
U16692,55,Male,Mumbai,Vivo,iOS,3.6,21.2,217.8,168,4.2,3943,6.4,1.5,1907,Work
U16693,47,Female,Bangalore,Nokia,iOS,9.0,7.4,189.6,151,4.6,9574,2.6,4.8,1762,Social Media
U16694,43,Other,Kolkata,Xiaomi,iOS,11.4,27.3,39.9,111,5.5,5038,5.7,2.9,443,Social Media
U16695,31,Other,Hyderabad,Motorola,iOS,9.2,36.9,242.1,59,4.0,5342,1.4,3.9,733,Gaming
U16696,51,Other,Ahmedabad,Google Pixel,iOS,5.6,47.9,287.9,48,5.1,9073,3.6,4.0,1008,Gaming
U16697,50,Male,Delhi,Nokia,Android,4.4,16.5,156.0,156,1.1,4840,0.9,0.7,1980,Gaming
U16698,15,Other,Pune,Realme,iOS,3.7,42.1,62.5,156,4.3,1170,4.8,0.7,843,Work
U16699,56,Male,Pune,Apple,iOS,3.4,2.6,227.9,148,3.5,4131,6.4,0.6,1339,Entertainment
U16700,24,Male,Hyderabad,Motorola,iOS,10.3,43.3,265.2,187,1.1,7189,4.6,4.4,538,Entertainment
U16701,46,Male,Lucknow,Google Pixel,iOS,2.5,10.4,114.7,115,2.4,9765,7.4,2.9,416,Entertainment
U16702,29,Male,Ahmedabad,Vivo,iOS,4.4,17.1,283.2,93,1.5,8803,0.6,3.4,1597,Education
U16703,42,Other,Lucknow,Oppo,iOS,8.1,48.1,209.9,153,5.3,5255,2.0,2.0,790,Gaming
U16704,53,Female,Hyderabad,Realme,Android,2.5,41.1,100.2,43,5.3,4042,6.6,4.2,1460,Social Media
U16705,22,Female,Ahmedabad,Apple,Android,1.4,44.1,38.5,181,5.8,7528,1.3,2.2,1843,Work
U16706,54,Male,Chennai,Apple,iOS,9.8,7.5,52.4,97,0.7,6427,6.7,1.1,1672,Gaming
U16707,50,Male,Lucknow,Nokia,Android,2.4,48.2,161.1,32,3.5,5957,2.0,3.5,931,Social Media
U16708,40,Female,Ahmedabad,Apple,iOS,1.3,23.0,267.0,19,5.2,8210,7.9,2.3,296,Education
U16709,60,Male,Mumbai,Motorola,Android,2.2,19.1,277.2,139,1.0,8141,1.8,3.2,1086,Social Media
U16710,23,Male,Chennai,Samsung,Android,4.8,47.3,44.3,24,1.5,2764,1.5,0.0,523,Education
U16711,43,Other,Mumbai,Vivo,Android,5.6,40.6,288.7,161,0.6,405,7.7,4.6,342,Work
U16712,41,Other,Jaipur,Oppo,Android,7.2,9.5,182.4,137,1.2,9410,3.1,3.6,1568,Education
U16713,43,Female,Ahmedabad,Samsung,iOS,10.3,38.8,226.8,51,5.4,9312,4.5,3.1,1068,Social Media
U16714,44,Female,Ahmedabad,Google Pixel,Android,2.0,29.3,10.2,38,5.4,8486,0.6,2.1,691,Entertainment
U16715,47,Female,Delhi,Vivo,Android,4.3,48.1,97.6,92,3.4,3122,1.7,4.4,741,Entertainment
U16716,51,Female,Mumbai,Oppo,iOS,9.9,44.4,20.3,105,4.5,5082,7.8,2.5,131,Entertainment
U16717,51,Other,Chennai,Google Pixel,iOS,5.3,23.8,32.0,194,4.1,837,4.4,4.3,240,Education
U16718,54,Male,Mumbai,Motorola,iOS,5.2,35.3,49.9,158,3.7,1720,2.0,2.2,790,Work
U16719,32,Female,Mumbai,Oppo,Android,8.3,2.8,228.6,135,3.8,7954,6.5,1.6,974,Entertainment
U16720,17,Other,Mumbai,Motorola,iOS,1.0,35.0,295.7,132,2.0,8416,3.0,1.9,1783,Education
U16721,22,Male,Mumbai,Apple,Android,1.2,10.2,129.6,185,2.5,6198,3.8,3.1,1061,Social Media
U16722,34,Male,Mumbai,Samsung,iOS,11.8,21.5,266.5,81,6.0,7627,5.0,1.4,626,Social Media
U16723,34,Other,Lucknow,Apple,Android,10.5,30.0,43.4,99,4.0,3148,3.3,0.1,1852,Education
U16724,20,Other,Mumbai,Oppo,iOS,3.1,15.4,98.2,173,5.8,6540,7.2,4.1,133,Social Media
U16725,52,Female,Jaipur,Xiaomi,Android,10.4,46.7,192.8,148,4.7,5715,6.7,2.4,1760,Social Media
U16726,15,Female,Mumbai,Xiaomi,Android,3.0,49.7,119.0,104,4.5,9122,5.2,1.5,1133,Education
U16727,27,Female,Bangalore,Vivo,iOS,7.4,7.6,261.9,43,0.9,2246,3.4,2.3,434,Education
U16728,18,Male,Delhi,Samsung,Android,7.7,18.7,33.8,146,3.1,9175,6.4,2.5,1807,Social Media
U16729,22,Other,Jaipur,Google Pixel,iOS,5.4,39.5,33.3,60,4.4,5454,5.6,2.6,1857,Social Media
U16730,41,Female,Mumbai,Xiaomi,iOS,2.9,7.6,21.2,17,3.3,4257,4.3,1.3,1747,Gaming
U16731,24,Male,Lucknow,Realme,Android,9.7,22.2,48.8,199,0.6,8823,1.4,1.9,326,Social Media
U16732,34,Male,Delhi,Vivo,Android,10.0,20.4,20.8,32,4.4,7774,4.6,2.6,1117,Gaming
U16733,33,Male,Kolkata,Realme,iOS,3.7,5.2,26.1,197,5.6,9933,1.0,4.4,1504,Work
U16734,39,Male,Lucknow,Oppo,Android,9.2,38.4,190.8,15,4.6,2884,4.6,2.9,726,Entertainment
U16735,35,Female,Kolkata,Xiaomi,iOS,1.6,20.4,58.3,24,2.3,8269,6.2,3.4,1805,Education
U16736,43,Male,Mumbai,Google Pixel,iOS,4.5,22.2,22.3,47,4.7,6084,6.2,3.0,1295,Social Media
U16737,56,Female,Delhi,Oppo,iOS,5.4,27.7,220.2,54,1.3,1025,4.4,2.8,578,Work
U16738,46,Female,Jaipur,Apple,Android,10.3,24.7,21.2,70,2.8,6638,6.5,4.8,1817,Entertainment
U16739,33,Other,Hyderabad,Xiaomi,iOS,3.1,48.3,92.2,92,1.7,8259,7.7,3.4,825,Education
U16740,17,Other,Chennai,Apple,iOS,4.1,4.8,85.3,196,0.9,2890,5.2,2.2,772,Entertainment
U16741,18,Male,Jaipur,Vivo,Android,9.0,33.1,94.2,23,2.8,3308,4.2,3.6,1773,Social Media
U16742,41,Male,Hyderabad,Google Pixel,iOS,1.8,8.4,203.9,68,1.2,9712,3.8,3.7,1406,Work
U16743,52,Other,Kolkata,Apple,iOS,2.7,10.1,6.3,155,0.8,5286,6.0,1.3,1939,Work
U16744,60,Male,Mumbai,Oppo,Android,1.6,20.1,112.6,116,5.5,6308,5.5,1.0,1399,Gaming
U16745,36,Female,Kolkata,Google Pixel,Android,6.2,9.7,45.3,17,0.9,1195,3.8,4.2,740,Social Media
U16746,17,Other,Lucknow,Motorola,iOS,6.9,47.5,102.0,70,1.6,5839,4.7,2.6,1539,Education
U16747,29,Other,Lucknow,Realme,iOS,5.1,42.5,14.9,123,3.0,2773,6.0,4.4,986,Gaming
U16748,38,Other,Bangalore,Oppo,Android,5.0,32.7,116.0,182,4.4,1595,2.0,0.7,1222,Education
U16749,35,Male,Delhi,OnePlus,iOS,4.7,25.8,105.0,76,4.1,2529,6.7,3.5,1274,Entertainment
U16750,22,Female,Delhi,Nokia,Android,8.9,1.9,47.8,29,1.8,4915,4.7,3.0,321,Gaming
U16751,26,Male,Lucknow,Oppo,Android,3.6,9.9,113.5,32,5.1,2604,5.1,0.2,1305,Gaming
U16752,30,Other,Hyderabad,Nokia,iOS,2.8,12.8,268.8,113,5.6,6882,4.8,1.2,1708,Social Media
U16753,42,Female,Ahmedabad,Samsung,iOS,6.9,27.8,239.4,149,1.7,1005,3.7,3.6,398,Education
U16754,36,Other,Bangalore,Nokia,Android,5.4,26.0,55.6,104,2.4,5238,5.8,3.6,792,Education
U16755,27,Other,Lucknow,Oppo,iOS,6.4,10.2,189.1,194,5.6,9953,5.8,1.0,1723,Entertainment
U16756,30,Male,Delhi,Google Pixel,iOS,8.5,11.9,107.6,64,2.8,6569,4.6,1.4,103,Social Media
U16757,33,Male,Jaipur,Realme,Android,11.0,36.7,149.8,150,5.5,6626,7.1,2.2,660,Social Media
U16758,19,Other,Bangalore,Oppo,Android,3.5,12.8,130.7,196,2.7,6821,5.5,4.2,843,Work
U16759,38,Male,Jaipur,Realme,Android,9.7,5.1,192.9,48,1.3,4502,4.5,4.0,1189,Education
U16760,58,Female,Ahmedabad,Realme,iOS,3.8,43.1,8.8,31,1.0,2226,2.4,2.0,677,Education
U16761,33,Other,Pune,Realme,Android,9.9,28.6,34.6,164,2.7,7502,7.4,2.8,387,Work
U16762,52,Other,Pune,Oppo,iOS,3.7,28.8,138.1,161,3.8,3259,7.0,2.5,379,Social Media
